,date,dcoilwtico,7_avg_oil,30_avg_oil,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_14,lag_28,lag_60,lag_120,lag_180,lag_365
764,12/7/2015,37.64,40.03285714,42.36933333,40,41.08,39.93,40.58,40.43,40.57,41.22,40.73,45.93,44.07,60.01,48.66,101.73
765,12/8/2015,37.46,39.58857143,42.17766667,37.64,40,41.08,39.93,40.58,40.43,40.57,40.75,46.02,44.58,61.05,47.72,100.56
766,12/9/2015,37.16,39.12142857,41.88533333,37.46,37.64,40,41.08,39.93,40.58,40.43,40.55,46.6,47.12,60.01,50.12,101.88
767,12/10/2015,36.76,38.57571429,41.57666667,37.16,37.46,37.64,40,41.08,39.93,40.58,39.39,46.12,46.93,59.59,49.13,103.84
768,12/11/2015,35.65,37.96428571,41.21166667,36.76,37.16,37.46,37.64,40,41.08,39.93,39.27,47.88,44.71,59.41,49.13,103.83
769,12/14/2015,36.31,37.28285714,40.88466667,35.65,36.76,37.16,37.46,37.64,40,41.08,40.89,46.32,46.67,58.34,52.08,105.34
770,12/15/2015,37.32,36.9,40.53266667,36.31,35.65,36.76,37.16,37.46,37.64,40,41.22,45.27,46.17,59.48,53.95,104.59
771,12/16/2015,35.55,36.60142857,40.17366667,37.32,36.31,35.65,36.76,37.16,37.46,37.64,41.22,44.32,44.53,56.94,50.44,103.81
772,12/17/2015,34.98,36.24714286,39.83066667,35.55,37.32,36.31,35.65,36.76,37.16,37.46,40.57,43.87,44.94,56.93,50.79,102.76
773,12/18/2015,34.72,35.89857143,39.51066667,34.98,35.55,37.32,36.31,35.65,36.76,37.16,40.43,44.23,45.55,56.93,51.63,105.23
774,12/21/2015,34.55,35.58285714,39.2,34.72,34.98,35.55,37.32,36.31,35.65,36.76,40.58,42.95,44.4,52.48,51.95,105.68
775,12/22/2015,36.12,35.65,38.92966667,34.55,34.72,34.98,35.55,37.32,36.31,35.65,39.93,41.74,45.24,52.33,53.3,104.91
776,12/23/2015,36.76,35.71428571,38.72333333,36.12,34.55,34.72,34.98,35.55,37.32,36.31,41.08,40.69,45.06,51.61,56.25,104.29
777,12/24/2015,37.62,35.75714286,38.586,36.76,36.12,34.55,34.72,34.98,35.55,37.32,40,41.68,44.75,52.76,56.69,98.23
778,12/25/2015,37.62,36.05285714,38.48366667,37.62,36.76,36.12,34.55,34.72,34.98,35.55,37.64,40.73,45.54,52.74,55.71,97.86
779,12/28/2015,36.36,36.25,38.30633333,37.62,37.62,36.76,36.12,34.55,34.72,34.98,37.46,40.75,46.28,52.19,56.37,98.26
780,12/29/2015,37.88,36.70142857,38.21133333,36.36,37.62,37.62,36.76,36.12,34.55,34.72,37.16,40.55,48.53,53.05,55.58,97.34
781,12/30/2015,36.59,36.99285714,38.07266667,37.88,36.36,37.62,37.62,36.76,36.12,34.55,36.76,39.39,47.86,51.4,56.17,96.93
782,12/31/2015,37.13,37.13714286,37.95866667,36.59,37.88,36.36,37.62,37.62,36.76,36.12,35.65,39.27,49.46,50.9,56.59,97.34
783,1/1/2016,37.13,37.19,37.88333333,37.13,36.59,37.88,36.36,37.62,37.62,36.76,36.31,40.89,49.67,50.88,55.98,97.61
784,1/4/2016,36.81,37.07428571,37.80133333,37.13,37.13,36.59,37.88,36.36,37.62,37.62,37.32,41.22,47.09,50.11,55.56,98.09
785,1/5/2016,35.97,36.83857143,37.63733333,36.81,37.13,37.13,36.59,37.88,36.36,37.62,35.55,41.22,46.7,50.59,57.05,97.36
786,1/6/2016,33.97,36.49714286,37.39566667,35.97,36.81,37.13,37.13,36.59,37.88,36.36,34.98,40.57,46.63,49.27,58.55,97.57
787,1/7/2016,33.29,35.84142857,37.13133333,33.97,35.97,36.81,37.13,37.13,36.59,37.88,34.72,40.43,46.38,48.11,59.62,95.54
788,1/8/2016,33.2,35.35714286,36.88566667,33.29,33.97,35.97,36.81,37.13,37.13,36.59,34.55,40.58,47.3,47.98,59.1,97.3
789,1/11/2016,31.42,34.54142857,36.58533333,33.2,33.29,33.97,35.97,36.81,37.13,37.13,36.12,39.93,45.91,47.17,58.92,96.44
790,1/12/2016,30.42,33.58285714,36.24666667,31.42,33.2,33.29,33.97,35.97,36.81,37.13,36.76,41.08,45.84,47.97,60.38,94.35
791,1/13/2016,30.42,32.67,35.92966667,30.42,31.42,33.2,33.29,33.97,35.97,36.81,37.62,40,45.22,48.77,60.93,96.4
792,1/14/2016,31.22,31.99142857,35.601,30.42,30.42,31.42,33.2,33.29,33.97,35.97,37.62,37.64,44.9,48.53,58.99,93.97
793,1/15/2016,29.45,31.34571429,35.24933333,31.22,30.42,30.42,31.42,33.2,33.29,33.97,36.36,37.46,43.91,47.11,59.41,93.61
794,1/18/2016,29.45,30.79714286,34.97633333,29.45,31.22,30.42,30.42,31.42,33.2,33.29,37.88,37.16,43.19,45.25,59.23,95.39
795,1/19/2016,28.47,30.12142857,34.67666667,29.45,29.45,31.22,30.42,30.42,31.42,33.2,36.59,36.76,43.21,45.75,60.72,95.78
796,1/20/2016,26.68,29.44428571,34.32733333,28.47,29.45,29.45,31.22,30.42,30.42,31.42,37.13,35.65,45.93,45.13,60.5,95.82
797,1/21/2016,29.55,29.32,34.087,26.68,28.47,29.45,29.45,31.22,30.42,30.42,37.13,36.31,46.02,44.69,59.89,96.44
798,1/22/2016,32.07,29.55571429,33.96766667,29.55,26.68,28.47,29.45,29.45,31.22,30.42,36.81,37.32,46.6,43.87,59.73,97.86
799,1/25/2016,30.31,29.42571429,33.76766667,32.07,29.55,26.68,28.47,29.45,29.45,31.22,35.97,35.55,46.12,44.94,59.44,97.86
800,1/26/2016,29.54,29.43857143,33.50833333,30.31,32.07,29.55,26.68,28.47,29.45,29.45,33.97,34.98,47.88,43.11,57.3,92.92
801,1/27/2016,32.32,29.84857143,33.40066667,29.54,30.31,32.07,29.55,26.68,28.47,29.45,33.29,34.72,46.32,43.22,58.96,95.5
802,1/28/2016,33.21,30.52571429,33.34166667,32.32,29.54,30.31,32.07,29.55,26.68,28.47,33.2,34.55,45.27,42.27,60.18,94.51
803,1/29/2016,33.66,31.52285714,33.30633333,33.21,32.32,29.54,30.31,32.07,29.55,26.68,31.42,36.12,44.32,42.45,58.88,93.32
804,2/1/2016,31.62,31.81857143,33.20866667,33.66,33.21,32.32,29.54,30.31,32.07,29.55,30.42,36.76,43.87,41.93,58.88,92.64
805,2/2/2016,29.9,31.50857143,33.00133333,31.62,33.66,33.21,32.32,29.54,30.31,32.07,30.42,37.62,44.23,42.58,57.29,92.73
806,2/3/2016,32.29,31.79142857,32.85233333,29.9,31.62,33.66,33.21,32.32,29.54,30.31,31.22,37.62,42.95,40.75,57.51,91.71
807,2/4/2016,31.63,32.09,32.65266667,32.29,29.9,31.62,33.66,33.21,32.32,29.54,29.45,36.36,41.74,41,57.69,92.89
808,2/5/2016,30.86,31.88142857,32.42733333,31.63,32.29,29.9,31.62,33.66,33.21,32.32,29.45,37.88,40.69,40.45,60.25,92.18
809,2/8/2016,29.71,31.38142857,32.20566667,30.86,31.63,32.29,29.9,31.62,33.66,33.21,28.47,36.59,41.68,38.22,60.24,92.86
810,2/9/2016,27.96,30.56714286,31.875,29.71,30.86,31.63,32.29,29.9,31.62,33.66,26.68,37.13,40.73,39.15,61.3,94.91
811,2/10/2016,27.54,29.98428571,31.57333333,27.96,29.71,30.86,31.63,32.29,29.9,31.62,29.55,37.13,40.75,38.5,59.67,94.33
812,2/11/2016,26.19,29.45428571,31.20866667,27.54,27.96,29.71,30.86,31.63,32.29,29.9,32.07,36.81,40.55,42.47,58,93.07
813,2/12/2016,29.32,29.03,30.94833333,26.19,27.54,27.96,29.71,30.86,31.63,32.29,30.31,35.97,39.39,45.29,59.11,92.43
814,2/15/2016,29.32,28.7,30.69866667,29.32,26.19,27.54,27.96,29.71,30.86,31.63,29.54,33.97,39.27,49.2,58.15,91.46
815,2/16/2016,29.05,28.44142857,30.468,29.32,29.32,26.19,27.54,27.96,29.71,30.86,32.32,33.29,40.89,45.38,60.15,91.55
816,2/17/2016,30.68,28.58,30.35833333,29.05,29.32,29.32,26.19,27.54,27.96,29.71,33.21,33.2,41.22,46.3,61.36,93.6
817,2/18/2016,30.77,28.98142857,30.27433333,30.68,29.05,29.32,29.32,26.19,27.54,27.96,33.66,31.42,41.22,46.75,60.74,93.59
818,2/19/2016,29.59,29.27428571,30.154,30.77,30.68,29.05,29.32,29.32,26.19,27.54,31.62,30.42,40.57,46.02,59.96,95.55
819,2/22/2016,31.37,30.01428571,30.15233333,29.59,30.77,30.68,29.05,29.32,29.32,26.19,29.9,30.42,40.43,46.02,59.53,94.53
820,2/23/2016,31.84,30.37428571,30.19966667,31.37,29.59,30.77,30.68,29.05,29.32,29.32,32.29,31.22,40.58,45.92,60.01,91.17
821,2/24/2016,30.35,30.52142857,30.19733333,31.84,31.37,29.59,30.77,30.68,29.05,29.32,31.63,29.45,39.93,44.13,59.89,90.74
822,2/25/2016,31.4,30.85714286,30.20333333,30.35,31.84,31.37,29.59,30.77,30.68,29.05,30.86,29.45,41.08,45.85,60.41,91.02
823,2/26/2016,31.65,30.99571429,30.27666667,31.4,30.35,31.84,31.37,29.59,30.77,30.68,29.71,28.47,40,44.75,59.62,89.76
824,2/29/2016,32.74,31.27714286,30.38633333,31.65,31.4,30.35,31.84,31.37,29.59,30.77,27.96,26.68,37.64,44.07,60.01,90.33
825,3/1/2016,34.39,31.96285714,30.58366667,32.74,31.65,31.4,30.35,31.84,31.37,29.59,27.54,29.55,37.46,44.58,61.05,88.89
826,3/2/2016,34.57,32.42,30.84666667,34.39,32.74,31.65,31.4,30.35,31.84,31.37,26.19,32.07,37.16,47.12,60.01,87.29
827,3/3/2016,34.56,32.80857143,31.01366667,34.57,34.39,32.74,31.65,31.4,30.35,31.84,29.32,30.31,36.76,46.93,59.59,85.76
828,3/4/2016,35.91,33.60285714,31.14166667,34.56,34.57,34.39,32.74,31.65,31.4,30.35,29.32,29.54,35.65,44.71,59.41,85.87
829,3/7/2016,37.9,34.53142857,31.39466667,35.91,34.56,34.57,34.39,32.74,31.65,31.4,29.05,32.32,36.31,46.67,58.34,85.73
830,3/8/2016,36.67,35.24857143,31.63233333,37.9,35.91,34.56,34.57,34.39,32.74,31.65,30.68,33.21,37.32,46.17,59.48,81.72
831,3/9/2016,37.62,35.94571429,31.809,36.67,37.9,35.91,34.56,34.57,34.39,32.74,30.77,33.66,35.55,44.53,56.94,81.82
832,3/10/2016,37.77,36.42857143,31.961,37.62,36.67,37.9,35.91,34.56,34.57,34.39,29.59,31.62,34.98,44.94,56.93,82.33
833,3/11/2016,38.51,36.99142857,32.12266667,37.77,37.62,36.67,37.9,35.91,34.56,34.57,31.37,29.9,34.72,45.55,56.93,82.8
834,3/14/2016,37.2,37.36857143,32.30866667,38.51,37.77,37.62,36.67,37.9,35.91,34.56,31.84,32.29,34.55,44.4,52.48,82.76
835,3/15/2016,36.32,37.42714286,32.52266667,37.2,38.51,37.77,37.62,36.67,37.9,35.91,30.35,31.63,36.12,45.24,52.33,83.25
836,3/16/2016,38.43,37.50285714,32.72733333,36.32,37.2,38.51,37.77,37.62,36.67,37.9,31.4,30.86,36.76,45.06,51.61,80.52
837,3/17/2016,40.17,38.00285714,33.012,38.43,36.32,37.2,38.51,37.77,37.62,36.67,31.65,29.71,37.62,44.75,52.76,82.81
838,3/18/2016,39.47,38.26714286,33.299,40.17,38.43,36.32,37.2,38.51,37.77,37.62,32.74,27.96,37.62,45.54,52.74,81.27
839,3/21/2016,39.91,38.57285714,33.639,39.47,40.17,38.43,36.32,37.2,38.51,37.77,34.39,27.54,36.36,46.28,52.19,81.26
840,3/22/2016,41.45,38.99285714,34.08866667,39.91,39.47,40.17,38.43,36.32,37.2,38.51,34.57,26.19,37.88,48.53,53.05,81.36
841,3/23/2016,38.28,39.14714286,34.44666667,41.45,39.91,39.47,40.17,38.43,36.32,37.2,34.56,29.32,36.59,47.86,51.4,82.25
842,3/24/2016,38.14,39.40714286,34.845,38.28,41.45,39.91,39.47,40.17,38.43,36.32,35.91,29.32,37.13,49.46,50.9,81.06
843,3/25/2016,38.14,39.36571429,35.139,38.14,38.28,41.45,39.91,39.47,40.17,38.43,37.9,29.05,37.13,49.67,50.88,80.53
844,3/28/2016,37.99,39.05428571,35.428,38.14,38.14,38.28,41.45,39.91,39.47,40.17,36.67,30.68,36.81,47.09,50.11,78.77
845,3/29/2016,36.91,38.68857143,35.69,37.99,38.14,38.14,38.28,41.45,39.91,39.47,37.62,30.77,35.97,46.7,50.59,77.15
846,3/30/2016,36.91,38.26,35.89766667,36.91,37.99,38.14,38.14,38.28,41.45,39.91,37.77,29.59,33.97,46.63,49.27,78.71
847,3/31/2016,36.94,37.61571429,36.10333333,36.91,36.91,37.99,38.14,38.14,38.28,41.45,38.51,31.37,33.29,46.38,48.11,77.87
848,4/1/2016,35.36,37.19857143,36.29566667,36.94,36.91,36.91,37.99,38.14,38.14,38.28,37.2,31.84,33.2,47.3,47.98,78.71
849,4/4/2016,34.3,36.65,36.39333333,35.36,36.94,36.91,36.91,37.99,38.14,38.14,36.32,30.35,31.42,45.91,47.17,77.43
850,4/5/2016,34.52,36.13285714,36.48266667,34.3,35.36,36.94,36.91,36.91,37.99,38.14,38.43,31.4,30.42,45.84,47.97,77.85
851,4/6/2016,37.74,36.09714286,36.729,34.52,34.3,35.36,36.94,36.91,36.91,37.99,40.17,31.65,30.42,45.22,48.77,77.16
852,4/7/2016,37.3,36.15285714,36.92566667,37.74,34.52,34.3,35.36,36.94,36.91,36.91,39.47,32.74,31.22,44.9,48.53,74.13
853,4/8/2016,39.74,36.55714286,37.19533333,37.3,37.74,34.52,34.3,35.36,36.94,36.91,39.91,34.39,29.45,43.91,47.11,75.91
854,4/11/2016,40.46,37.06,37.45266667,39.74,37.3,37.74,34.52,34.3,35.36,36.94,41.45,34.57,29.45,43.19,45.25,75.64
855,4/12/2016,42.12,38.02571429,37.71033333,40.46,39.74,37.3,37.74,34.52,34.3,35.36,38.28,34.56,28.47,43.21,45.75,74.55
856,4/13/2016,41.7,39.08285714,37.948,42.12,40.46,39.74,37.3,37.74,34.52,34.3,38.14,35.91,26.68,45.93,45.13,74.55
857,4/14/2016,41.45,40.07285714,38.17766667,41.7,42.12,40.46,39.74,37.3,37.74,34.52,38.14,37.9,29.55,46.02,44.69,75.63
858,4/15/2016,40.4,40.45285714,38.32733333,41.45,41.7,42.12,40.46,39.74,37.3,37.74,37.99,36.67,32.07,46.6,43.87,76.52
859,4/18/2016,39.74,40.80142857,38.38866667,40.4,41.45,41.7,42.12,40.46,39.74,37.3,36.91,37.62,30.31,46.12,44.94,75.74
860,4/19/2016,40.88,40.96428571,38.529,39.74,40.4,41.45,41.7,42.12,40.46,39.74,36.91,37.77,29.54,47.88,43.11,74.04
861,4/20/2016,42.72,41.28714286,38.699,40.88,39.74,40.4,41.45,41.7,42.12,40.46,36.94,38.51,32.32,46.32,43.22,73.7
862,4/21/2016,43.18,41.43857143,38.87933333,42.72,40.88,39.74,40.4,41.45,41.7,42.12,35.36,37.2,33.21,45.27,42.27,73.7
863,4/22/2016,42.76,41.59,39.021,43.18,42.72,40.88,39.74,40.4,41.45,41.7,34.3,36.32,33.66,44.32,42.45,65.94
864,4/25/2016,41.67,41.62142857,39.17,42.76,43.18,42.72,40.88,39.74,40.4,41.45,34.52,38.43,31.62,43.87,41.93,68.98
865,4/26/2016,42.52,41.92428571,39.37666667,41.67,42.76,43.18,42.72,40.88,39.74,40.4,37.74,40.17,29.9,44.23,42.58,66.99
866,4/27/2016,45.29,42.71714286,39.60533333,42.52,41.67,42.76,43.18,42.72,40.88,39.74,37.3,39.47,32.29,42.95,40.75,67.3
867,4/28/2016,46.03,43.45285714,39.80066667,45.29,42.52,41.67,42.76,43.18,42.72,40.88,39.74,39.91,31.63,41.74,41,66.73
868,4/29/2016,45.98,43.91857143,40.01766667,46.03,45.29,42.52,41.67,42.76,43.18,42.72,40.46,41.45,30.86,40.69,40.45,65.89
869,5/2/2016,44.75,44.14285714,40.179,45.98,46.03,45.29,42.52,41.67,42.76,43.18,42.12,38.28,29.71,41.68,38.22,63.13
870,5/3/2016,43.65,44.27,40.25233333,44.75,45.98,46.03,45.29,42.52,41.67,42.76,41.7,38.14,27.96,40.73,39.15,63.74
871,5/4/2016,43.77,44.57,40.43533333,43.65,44.75,45.98,46.03,45.29,42.52,41.67,41.45,38.14,27.54,40.75,38.5,60.99
872,5/5/2016,44.33,44.82857143,40.64166667,43.77,43.65,44.75,45.98,46.03,45.29,42.52,40.4,37.99,26.19,40.55,42.47,60.01
873,5/6/2016,44.58,44.72714286,40.85633333,44.33,43.77,43.65,44.75,45.98,46.03,45.29,39.74,36.91,29.32,39.39,45.29,57.81
874,5/9/2016,43.45,44.35857143,41.03833333,44.58,44.33,43.77,43.65,44.75,45.98,46.03,40.88,36.91,29.32,39.27,49.2,55.96
875,5/10/2016,44.68,44.17285714,41.29733333,43.45,44.58,44.33,43.77,43.65,44.75,45.98,42.72,36.94,29.05,40.89,45.38,55.97
876,5/11/2016,46.21,44.38142857,41.60733333,44.68,43.45,44.58,44.33,43.77,43.65,44.75,43.18,35.36,30.68,41.22,46.3,56.43
877,5/12/2016,46.64,44.80857143,41.93066667,46.21,44.68,43.45,44.58,44.33,43.77,43.65,42.76,34.3,30.77,41.22,46.75,54.18
878,5/13/2016,46.22,45.15857143,42.29266667,46.64,46.21,44.68,43.45,44.58,44.33,43.77,41.67,34.52,29.59,40.57,46.02,56.91
879,5/16/2016,47.72,45.64285714,42.74,46.22,46.64,46.21,44.68,43.45,44.58,44.33,42.52,37.74,31.37,40.43,46.02,55.25
880,5/17/2016,48.29,46.17285714,43.199,47.72,46.22,46.64,46.21,44.68,43.45,44.58,45.29,37.3,31.84,40.58,45.92,56.78
881,5/18/2016,48.12,46.84,43.545,48.29,47.72,46.22,46.64,46.21,44.68,43.45,46.03,39.74,30.35,39.93,44.13,55.7
882,5/19/2016,48.16,47.33714286,43.907,48.12,48.29,47.72,46.22,46.64,46.21,44.68,45.98,40.46,31.4,41.08,45.85,55.7
883,5/20/2016,47.67,47.54571429,44.17133333,48.16,48.12,48.29,47.72,46.22,46.64,46.21,44.75,42.12,31.65,40,44.75,54.59
884,5/23/2016,48.12,47.75714286,44.42666667,47.67,48.16,48.12,48.29,47.72,46.22,46.64,43.65,41.7,32.74,37.64,44.07,53.46
885,5/24/2016,48.04,48.01714286,44.624,48.12,47.67,48.16,48.12,48.29,47.72,46.22,43.77,41.45,34.39,37.46,44.58,54.14
886,5/25/2016,49.1,48.21428571,44.87066667,48.04,48.12,47.67,48.16,48.12,48.29,47.72,44.33,40.4,34.57,37.16,47.12,53.45
887,5/26/2016,49,48.31571429,45.12233333,49.1,48.04,48.12,47.67,48.16,48.12,48.29,44.58,39.74,34.56,36.76,46.93,53.45
888,5/27/2016,49.36,48.49285714,45.421,49,49.1,48.04,48.12,47.67,48.16,48.12,43.45,40.88,35.91,35.65,44.71,52.72
889,5/30/2016,49.36,48.66428571,45.74166667,49.36,49,49.1,48.04,48.12,47.67,48.16,44.68,42.72,37.9,36.31,46.67,50.05
890,5/31/2016,49.1,48.86857143,46.01566667,49.36,49.36,49,49.1,48.04,48.12,47.67,46.21,43.18,36.67,37.32,46.17,47.98
891,6/1/2016,49.07,49.00428571,46.22733333,49.1,49.36,49.36,49,49.1,48.04,48.12,46.64,42.76,37.62,35.55,44.53,48.69
892,6/2/2016,49.14,49.16142857,46.426,49.07,49.1,49.36,49.36,49,49.1,48.04,46.22,41.67,37.77,34.98,44.94,48.8
893,6/3/2016,48.69,49.10285714,46.62366667,49.14,49.07,49.1,49.36,49.36,49,49.1,47.72,42.52,38.51,34.72,45.55,48.35
894,6/6/2016,49.71,49.20428571,46.89166667,48.69,49.14,49.07,49.1,49.36,49.36,49,48.29,45.29,37.2,34.55,44.4,46.06
895,6/7/2016,50.37,49.34857143,47.15333333,49.71,48.69,49.14,49.07,49.1,49.36,49.36,48.12,46.03,36.32,36.12,45.24,45.92
896,6/8/2016,51.23,49.61571429,47.35133333,50.37,49.71,48.69,49.14,49.07,49.1,49.36,48.16,45.98,38.43,36.76,45.06,48.49
897,6/9/2016,50.52,49.81857143,47.501,51.23,50.37,49.71,48.69,49.14,49.07,49.1,47.67,44.75,40.17,37.62,44.75,46.37
898,6/10/2016,49.09,49.82142857,47.60466667,50.52,51.23,50.37,49.71,48.69,49.14,49.07,48.12,43.65,39.47,37.62,45.54,48.49
899,6/13/2016,48.89,49.78571429,47.74266667,49.09,50.52,51.23,50.37,49.71,48.69,49.14,48.04,43.77,39.91,36.36,46.28,48.49
900,6/14/2016,48.49,49.75714286,47.904,48.89,49.09,50.52,51.23,50.37,49.71,48.69,49.1,44.33,41.45,37.88,48.53,46.79
901,6/15/2016,47.92,49.50142857,48.04233333,48.49,48.89,49.09,50.52,51.23,50.37,49.71,49,44.58,38.28,36.59,47.86,47.85
902,6/16/2016,46.14,48.89714286,48.10266667,47.92,48.49,48.89,49.09,50.52,51.23,50.37,49.36,43.45,38.14,37.13,49.46,45.93
903,6/17/2016,48,48.43571429,48.21666667,46.14,47.92,48.49,48.89,49.09,50.52,51.23,49.36,44.68,38.14,37.13,49.67,45.26
904,6/20/2016,49.4,48.27571429,48.415,48,46.14,47.92,48.49,48.89,49.09,50.52,49.1,46.21,37.99,36.81,47.09,44.8
905,6/21/2016,48.95,48.25571429,48.55733333,49.4,48,46.14,47.92,48.49,48.89,49.09,49.07,46.64,36.91,35.97,46.7,45.84
906,6/22/2016,49.16,48.29428571,48.65566667,48.95,49.4,48,46.14,47.92,48.49,48.89,49.14,46.22,36.91,33.97,46.63,44.08
907,6/23/2016,49.34,48.41571429,48.74566667,49.16,48.95,49.4,48,46.14,47.92,48.49,48.69,47.72,36.94,33.29,46.38,44.12
908,6/24/2016,46.7,48.24142857,48.76166667,49.34,49.16,48.95,49.4,48,46.14,47.92,49.71,48.29,35.36,33.2,47.3,47.79
909,6/27/2016,45.8,48.19285714,48.69766667,46.7,49.34,49.16,48.95,49.4,48,46.14,50.37,48.12,34.3,31.42,45.91,49.25
910,6/28/2016,47.93,48.18285714,48.68566667,45.8,46.7,49.34,49.16,48.95,49.4,48,51.23,48.16,34.52,30.42,45.84,53.04
911,6/29/2016,49.85,48.24714286,48.74333333,47.93,45.8,46.7,49.34,49.16,48.95,49.4,50.52,47.67,37.74,30.42,45.22,48.45
912,6/30/2016,48.27,48.15,48.747,49.85,47.93,45.8,46.7,49.34,49.16,48.95,49.09,48.12,37.3,31.22,44.9,50.48
913,7/1/2016,49.02,48.13,48.792,48.27,49.85,47.93,45.8,46.7,49.34,49.16,48.89,48.04,39.74,29.45,43.91,51.66
914,7/4/2016,49.02,48.08428571,48.822,49.02,48.27,49.85,47.93,45.8,46.7,49.34,48.49,49.1,40.46,29.45,43.19,52.99
915,7/5/2016,46.73,48.08857143,48.77833333,49.02,49.02,48.27,49.85,47.93,45.8,46.7,47.92,49,42.12,28.47,43.21,50.06
916,7/6/2016,47.37,48.31285714,48.72066667,46.73,49.02,49.02,48.27,49.85,47.93,45.8,46.14,49.36,41.7,26.68,45.93,48.8
917,7/7/2016,45.22,47.92571429,48.59466667,47.37,46.73,49.02,49.02,48.27,49.85,47.93,48,49.36,41.45,29.55,46.02,51.17
918,7/8/2016,45.37,47.28571429,48.46166667,45.22,47.37,46.73,49.02,49.02,48.27,49.85,49.4,49.1,40.4,32.07,46.6,52.66
919,7/11/2016,44.73,46.78,48.30733333,45.37,45.22,47.37,46.73,49.02,49.02,48.27,48.95,49.07,39.74,30.31,46.12,52.66
920,7/12/2016,46.82,46.46571429,48.23133333,44.73,45.37,45.22,47.37,46.73,49.02,49.02,49.16,49.14,40.88,29.54,47.88,53.56
921,7/13/2016,44.87,45.87285714,48.09133333,46.82,44.73,45.37,45.22,47.37,46.73,49.02,49.34,48.69,42.72,32.32,46.32,52.13
922,7/14/2016,45.64,45.71714286,47.97466667,44.87,46.82,44.73,45.37,45.22,47.37,46.73,46.7,49.71,43.18,33.21,45.27,51.12
923,7/15/2016,45.93,45.51142857,47.88266667,45.64,44.87,46.82,44.73,45.37,45.22,47.37,45.8,50.37,42.76,33.66,44.32,49.95
924,7/18/2016,45.23,45.51285714,47.73333333,45.93,45.64,44.87,46.82,44.73,45.37,45.22,47.93,51.23,41.67,31.62,43.87,49.56
925,7/19/2016,44.64,45.40857143,47.54233333,45.23,45.93,45.64,44.87,46.82,44.73,45.37,49.85,50.52,42.52,29.9,44.23,48.48
926,7/20/2016,44.96,45.44142857,47.33333333,44.64,45.23,45.93,45.64,44.87,46.82,44.73,48.27,49.09,45.29,32.29,42.95,50.25
927,7/21/2016,43.96,45.03285714,47.11466667,44.96,44.64,45.23,45.93,45.64,44.87,46.82,49.02,48.89,46.03,31.63,41.74,47.65
928,7/22/2016,43.41,44.82428571,46.92533333,43.96,44.96,44.64,45.23,45.93,45.64,44.87,49.02,48.49,45.98,30.86,40.69,49.84
929,7/25/2016,42.4,44.36142857,46.709,43.41,43.96,44.96,44.64,45.23,45.93,45.64,46.73,47.92,44.75,29.71,41.68,49.59
930,7/26/2016,42.16,43.82285714,46.498,42.4,43.41,43.96,44.96,44.64,45.23,45.93,47.37,46.14,43.65,27.96,40.73,50.43
931,7/27/2016,41.9,43.34714286,46.29733333,42.16,42.4,43.41,43.96,44.96,44.64,45.23,45.22,48,43.77,27.54,40.75,51.53
932,7/28/2016,41.13,42.84571429,46.13033333,41.9,42.16,42.4,43.41,43.96,44.96,44.64,45.37,49.4,44.33,26.19,40.55,50.76
933,7/29/2016,41.54,42.35714286,45.915,41.13,41.9,42.16,42.4,43.41,43.96,44.96,44.73,48.95,44.58,29.32,39.39,49.61
934,8/1/2016,40.05,41.79857143,45.60333333,41.54,41.13,41.9,42.16,42.4,43.41,43.96,46.82,49.16,43.45,29.32,39.27,49.95
935,8/2/2016,39.5,41.24,45.28833333,40.05,41.54,41.13,41.9,42.16,42.4,43.41,44.87,49.34,44.68,29.05,40.89,48.42
936,8/3/2016,40.8,41.01142857,45.00966667,39.5,40.05,41.54,41.13,41.9,42.16,42.4,45.64,46.7,46.21,30.68,41.22,48.06
937,8/4/2016,41.92,40.97714286,44.76233333,40.8,39.5,40.05,41.54,41.13,41.9,42.16,45.93,45.8,46.64,30.77,41.22,47.12
938,8/5/2016,41.83,40.96714286,44.6,41.92,40.8,39.5,40.05,41.54,41.13,41.9,45.23,47.93,46.22,29.59,40.57,44.88
939,8/8/2016,43.06,41.24285714,44.50866667,41.83,41.92,40.8,39.5,40.05,41.54,41.13,44.64,49.85,47.72,31.37,40.43,43.93
940,8/9/2016,42.78,41.42,44.337,43.06,41.83,41.92,40.8,39.5,40.05,41.54,44.96,48.27,48.29,31.84,40.58,43.39
941,8/10/2016,41.75,41.66285714,44.067,42.78,43.06,41.83,41.92,40.8,39.5,40.05,43.96,49.02,48.12,30.35,39.93,44.63
942,8/11/2016,43.51,42.23571429,43.90833333,41.75,42.78,43.06,41.83,41.92,40.8,39.5,43.41,49.02,48.16,31.4,41.08,44.02
943,8/12/2016,44.47,42.76,43.75666667,43.51,41.75,42.78,43.06,41.83,41.92,40.8,42.4,46.73,47.67,31.65,40,46
944,8/15/2016,45.72,43.30285714,43.64666667,44.47,43.51,41.75,42.78,43.06,41.83,41.92,42.16,47.37,48.12,32.74,37.64,47.4
945,8/16/2016,46.57,43.98,43.64133333,45.72,44.47,43.51,41.75,42.78,43.06,41.83,41.9,45.22,48.04,34.39,37.46,47.03
946,8/17/2016,46.81,44.51571429,43.62266667,46.57,45.72,44.47,43.51,41.75,42.78,43.06,41.13,45.37,49.1,34.57,37.16,48.75
